LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
284,776,Lenovo,thinkpad p50,Notebook,15.6,4K Ultra HD 3840x2160,intel core i7 6820hq 2.7ghz,16GB,512GB SSD,nvidia quadro m2000m,Windows 7,2.5kg,2370.0
285,680,MSI,gv62m 7rd,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.2kg,997.9
286,858,Dell,inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,intel core i5 6200u 2.3ghz,8GB,1TB HDD,intel hd graphics 520,Windows 10,1.62kg,649.0
287,1117,Razer,blade stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.25kg,1029.0
288,404,MSI,ge73vr 7rf,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,2.8kg,2249.0
289,271,Asus,rog strix,Gaming,17.3,Full HD 1920x1080,amd ryzen 1700 3ghz,16GB,256GB SSD +  1TB HDD,amd radeon rx 580,Windows 10,3.2kg,1549.0
290,135,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.63kg,988.0
291,92,HP,probook 430,Notebook,13.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,16GB,512GB SSD,intel uhd graphics 620,Windows 10,1.49kg,1197.0
292,818,Dell,alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,4.36kg,2505.02
293,561,Lenovo,v330-15ikb (i3-7130u/4gb/128gb/fhd/w10),Notebook,15.6,Full HD 1920x1080,intel core i3 7130u 2.7ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10,2.05kg,630.0
294,964,HP,probook 450,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,1TB HDD,nvidia geforce 930mx,Windows 10,2.04kg,846.5
295,173,Toshiba,satellite pro,Notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2kg,489.0
296,306,HP,elitebook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i7 7600u 2.8ghz,16GB,256GB SSD,intel hd graphics 620,Windows 10,1.28kg,1975.0
297,57,Asus,vivobook max,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,2kg,586.19
298,300,Asus,vivobook s14,Notebook,14.0,1366x768,intel core i3 7100u 2.4ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10,1.3kg,509.0
299,241,Asus,vivobook pro,Notebook,17.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 150mx,Windows 10,2.1kg,1145.0
300,1115,Dell,xps 13,Ultrabook,13.3,Full HD 1920x1080,intel core i7 7560u 2.4ghz,8GB,256GB SSD,intel iris plus graphics 640,Windows 10,1.23kg,1379.0
301,1235,HP,15-bs023nv (i3-6006u/4gb/1tb/fhd/w10),Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,Windows 10,2.1kg,478.0
302,1056,HP,250 g5,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,No OS,1.96kg,499.0
303,684,Lenovo,yoga 730,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 8550u 1.8ghz,8GB,512GB SSD,intel uhd graphics 620,Windows 10,1.19kg,1499.0
304,884,Dell,inspiron 3552,Notebook,15.6,1366x768,intel pentium quad core n3710 1.6ghz,4GB,500GB HDD,intel hd graphics,Windows 10,2.2kg,369.0
305,323,HP,probook 450,Notebook,15.6,IPS Panel Full HD 1366x768,intel core i7 8550u 1.8ghz,8GB,1TB HDD,intel uhd graphics 620,Windows 10,2.1kg,902.0
306,49,Asus,x751nv-ty001t (n4200/4gb/1tb/geforce,Notebook,17.3,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.8kg,466.0
307,359,Dell,latitude 7480,Notebook,14.0,Full HD 1920x1080,intel core i5 7300u 2.6ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.36kg,1427.0
308,236,Acer,aspire a315-51,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,Linux,2.1kg,390.0
309,43,Acer,aspire a515-51g,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,4GB,256GB SSD,intel uhd graphics 620,Windows 10,2.2kg,682.0
310,1036,HP,probook 450,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2.04kg,742.0
311,6,Apple,macbook pro,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,intel core i7 2.2ghz,16GB,256GB Flash Storage,intel iris pro graphics,Mac OS X,2.04kg,2139.97
312,642,Lenovo,thinkpad x1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.14kg,2450.0
313,1180,Lenovo,thinkpad x1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.36kg,1637.0
314,786,MSI,gl62m (i5-7300hq/8gb/1tb,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.2kg,1089.0
315,1025,HP,elitebook 820,Ultrabook,12.5,1366x768,intel core i5 7200u 2.5ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,1.26kg,1559.0
316,1209,Asus,rog strix,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,2.2kg,2449.0
317,532,Asus,zenbook ux510uw-fi095t,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,intel core i7 7500u 2.7ghz,8GB,256GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2kg,1299.0
318,678,LG,gram 15z975,Ultrabook,15.6,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.09kg,2299.0
319,101,HP,15-bw000nv (e2-9000e/4gb/500gb/radeon,Notebook,15.6,Full HD 1920x1080,amd e2 9000e 1.5ghz,4GB,500GB HDD,amd radeon r2,Windows 10,2.1kg,349.0
320,1167,Lenovo,320-15isk (i3-6006u/4gb/1tb/geforce,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.2kg,468.0
321,442,Lenovo,thinkpad x270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.36kg,1429.0
322,758,Dell,alienware 17,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.42kg,2868.99
323,841,Dell,alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,32GB,512GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.42kg,3072.89
324,843,Dell,vostro 3568,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,128GB SSD,intel hd graphics 620,Windows 10,2.18kg,713.99
325,298,Lenovo,ideapad 310-15abr,Notebook,15.6,Full HD 1920x1080,amd a10 9600p 2.4ghz,6GB,1TB HDD,amd radeon r5 430,Windows 10,2.4kg,499.0
326,1284,Lenovo,yoga 500-14isk,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6500u 2.5ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.8kg,638.0
327,949,Acer,chromebook 14,Notebook,14.0,1366x768,intel celeron dual core n3060 1.6ghz,4GB,32GB Flash Storage,intel hd graphics 400,Chrome OS,1.68kg,349.0
328,346,HP,stream 14-ax001nv,Notebook,14.0,1366x768,intel celeron dual core n3060 1.6ghz,2GB,32GB Flash Storage,intel hd graphics 400,Windows 10,1.44kg,279.0
329,1224,Dell,inspiron 5578,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,intel core i3 7100u 2.4ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2.08kg,509.0
330,487,Dell,xps 15,Notebook,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1050,Windows 10,2.06kg,1899.0
331,1027,HP,probook 640,Notebook,14.0,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,1.95kg,1060.0
332,478,Dell,inspiron 3576,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,1TB HDD,amd radeon 520,Windows 10,2.2kg,675.0
333,806,Toshiba,satellite pro,Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,2.1kg,780.0
334,1237,Dell,vostro 3559,Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 7,2.24kg,737.0
335,823,MSI,gl62m 7rd,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.4kg,1199.0
336,980,Dell,inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,12GB,512GB SSD,intel hd graphics 620,Windows 10,2.19kg,1299.0
337,608,Lenovo,yoga 720-15ikb,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD,intel hd graphics 630,Windows 10,2kg,1299.0
338,506,Asus,zenbook ux510ux-cn211t,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD +  1TB HDD,intel hd graphics 620,Windows 10,2kg,1224.0
339,1023,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,1.64kg,1185.43
340,1076,Lenovo,ideapad 700-15isk,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 6300hq 2.3ghz,4GB,1TB HDD,nvidia geforce 950m,Windows 10,2.3kg,977.0
341,1020,Dell,inspiron 5568,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,intel core i3 6100u 2.3ghz,4GB,1TB HDD,intel hd graphics 520,Windows 10,2.08kg,795.99
342,906,HP,elitebook 820,Netbook,12.5,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.26kg,1483.0
343,529,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i5 7440hq 2.8ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.9kg,1377.0
344,908,Lenovo,ideapad y700-15isk,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 6300hq 2.3ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2.6kg,789.0
345,1285,Lenovo,yoga 900-13isk,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,intel core i7 6500u 2.5ghz,16GB,512GB SSD,intel hd graphics 520,Windows 10,1.3kg,1499.0
346,932,HP,250 g6,Notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,1TB HDD,intel hd graphics 400,No OS,1.86kg,288.9
347,989,Dell,latitude 5480,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,128GB SSD,intel hd graphics 620,Windows 10,1.6kg,1119.0
348,1275,Asus,zenbook ux305ca-ubm1,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core m m3-6y30 0.9ghz,8GB,512GB SSD,intel hd graphics 515,Windows 10,1.2kg,729.0
349,126,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,1TB HDD,intel uhd graphics 620,Windows 10,1.63kg,812.0
350,517,Asus,rog zephyrus,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,24GB,512GB SSD,nvidia geforce 1080,Windows 10,2.24kg,2968.0
351,458,Microsoft,surface laptop,Ultrabook,13.5,Touchscreen 2256x1504,intel core i7 7660u 2.5ghz,8GB,256GB SSD,intel iris plus graphics 640,Windows 10 S,1.25kg,1799.0
352,190,Lenovo,thinkpad yoga,2 in 1 Convertible,14.0,Touchscreen 2560x1440,intel core i7 7500u 2.7ghz,16GB,1TB SSD,intel hd graphics 620,Windows 10,1.42kg,2824.0
353,486,Dell,precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,intel core i7 6820hq 2.7ghz,16GB,512GB SSD,nvidia quadro m620,Windows 10,2.17kg,2338.0
354,53,HP,probook 430,Notebook,13.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,512GB SSD,intel uhd graphics 620,Windows 10,1.49kg,1103.0
355,1022,HP,spectre 13-v100nv,Notebook,13.3,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.11kg,1149.0
356,689,Lenovo,v110-15isk (3855u/4gb/500gb/w10),Notebook,15.6,1366x768,intel celeron dual core 3855u 1.6ghz,4GB,500GB HDD,intel hd graphics 510,Windows 10,2.1kg,318.0
357,1007,HP,elitebook 1040,Ultrabook,14.0,Full HD 1920x1080,intel core i7 6600u 2.6ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,1.43kg,1449.0
358,1129,HP,omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i5 6300hq 2.3ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,3.35kg,1129.0
359,719,HP,probook 470,Notebook,17.3,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,2.63kg,1200.0
360,948,Dell,insprion 5767,Notebook,17.3,1600x900,intel core i3 6006u 2.0ghz,4GB,1TB HDD,amd radeon r7 m445,Windows 10,2.36kg,659.0
361,867,Lenovo,thinkpad yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.37kg,1950.0
362,1151,HP,15-ba015wm (e2-7110/4gb/500gb/w10),Notebook,15.6,1366x768,amd e2 7110 1.8ghz,4GB,500GB HDD,amd radeon r2,Windows 10,1.86kg,297.0
363,276,Dell,inspiron 5770,Notebook,17.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,128GB SSD +  1TB HDD,amd radeon 530,Linux,2.8kg,1099.0
364,847,Asus,zenbook ux310uq-gl026t,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,512GB SSD,nvidia geforce 940m,Windows 10,1.45kg,1026.0
365,1085,HP,elitebook 840,Notebook,14.0,Full HD 1920x1080,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 7,1.54kg,1030.99
366,1194,Dell,inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.6kg,1199.0
367,369,HP,elitebook 1040,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.36kg,1750.0
368,1008,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,1.64kg,1049.26
369,332,Asus,ux510ux-cn269t (i7-7500u/8gb/256gb,Notebook,14.0,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD +  1TB HDD,intel hd graphics 620,Windows 10,2kg,1334.0
370,435,Asus,rog strix,Gaming,17.3,Full HD 1920x1080,amd ryzen 1600 3.2ghz,8GB,256GB SSD +  1TB HDD,amd radeon rx 580,Windows 10,3.2kg,1695.0
371,504,Lenovo,chromebook n23,Netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,16GB SSD,intel hd graphics 400,Chrome OS,1.25kg,265.0
372,837,Toshiba,satellite pro,Notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2.0kg,669.0
373,213,Lenovo,ideapad 320-15ikbn,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,No OS,2.2kg,549.0
374,71,Dell,inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,amd radeon 530,Windows 10,1.4kg,955.0
375,623,Fujitsu,lifebook a557,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.2kg,799.0
376,583,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i7 7600u 2.8ghz,16GB,256GB SSD,nvidia geforce 930mx,Windows 10,1.93kg,1537.39
377,572,HP,15-cd005nv (a9-9420/6gb/256gb/radeon,Notebook,15.6,IPS Panel Full HD 1920x1080,amd a9 9420 3ghz,6GB,256GB SSD,amd radeon 530,Windows 10,1.95kg,649.0
378,407,Dell,latitude 7480,Ultrabook,14.0,Full HD 1920x1080,intel core i7 7600u 2.8ghz,8GB,512GB SSD,intel hd graphics,Windows 10,1.36kg,1680.0
379,1260,Lenovo,yoga 500-14ibd,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,intel core i5 6200u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.8kg,833.01
380,184,Xiaomi,mi notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,nvidia geforce 150mx,No OS,1.95kg,1199.0
381,965,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,1TB HDD,amd radeon r5 m430,Linux,2.25kg,465.62
382,1183,Acer,aspire 3,Notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4GB,500GB HDD,intel hd graphics 500,Windows 10,2.1kg,333.0
383,571,HP,14-am079na (n3710/8gb/2tb/w10),Notebook,14.0,1366x768,intel pentium quad core n3710 1.6ghz,8GB,2TB HDD,intel hd graphics 405,Windows 10,1.94kg,389.0
384,945,Lenovo,ideapad y700-15acz,Gaming,15.6,IPS Panel Full HD 1920x1080,amd fx 8800p 2.1ghz,16GB,512GB SSD +  1TB HDD,amd radeon r9 m385,Windows 10,2.5kg,999.0
385,1176,Lenovo,b51-80 (i7-6500u/4gb/1008gb/fhd/w7),Notebook,15.6,Full HD 1920x1080,intel core i7 6500u 2.5ghz,4GB,1.0TB Hybrid,intel hd graphics 520,Windows 7,2.32kg,825.0
386,558,HP,15-bw007nv (a10-9620p/6gb/128gb/radeon,Notebook,15.6,IPS Panel Full HD 1920x1080,amd a10 9620p 2.5ghz,6GB,128GB SSD,amd radeon 530,Windows 10,1.91kg,568.9
387,1006,HP,probook 640,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,1.95kg,1205.0
388,373,Lenovo,ideapad 110-17acl,Notebook,17.3,1600x900,amd a8 7410 2.2ghz,4GB,128GB SSD,amd radeon r5,Windows 10,2.6kg,489.0
389,951,Dell,latitude 7480,Ultrabook,14.0,Full HD 1920x1080,intel core i7 7600u 2.8ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.36kg,1775.0
390,107,Asus,ux430uq-gv209r (i7-7500u/8gb/256gb/geforce,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.3kg,1193.0
391,468,HP,omen 17-an006nv,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,12GB,1TB HDD,nvidia geforce 1060,Windows 10,3.78kg,1699.0
392,548,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,1.86kg,397.0
393,781,Asus,rog g752vs-ba171t,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.3kg,2350.0
394,1013,HP,elitebook 840,Ultrabook,14.0,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.54kg,1887.21
395,167,Dell,inspiron 5577,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.56kg,1060.49
396,743,Lenovo,flex 5,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.7kg,999.0
397,1230,Lenovo,thinkpad yoga,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6500u 2.5ghz,16GB,512GB SSD,intel hd graphics 520,Windows 10,1.3kg,1650.0
398,861,HP,elitebook 850,Notebook,15.6,Full HD 1920x1080,intel core i5 7300u 2.6ghz,8GB,256GB SSD,amd radeon r7 m465,Windows 10,1.84kg,1349.0
399,420,Lenovo,yoga 720-15ikb,2 in 1 Convertible,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1050,Windows 10,2kg,1899.0
400,2,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,No OS,1.86kg,575.0
401,592,Dell,inspiron 3179,2 in 1 Convertible,11.6,Touchscreen 1366x768,intel core m m3-7y30 2.2ghz,4GB,128GB SSD,intel hd graphics 615,Windows 10,1.39kg,603.0
402,669,Acer,aspire 3,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,128GB SSD,intel hd graphics 520,Linux,2.1kg,412.0
403,292,HP,17-bs037cl (i3-6006u/8gb/1tb/w10),Notebook,17.3,1600x900,intel core i3 6006u 2.0ghz,8GB,1TB HDD,intel hd graphics 520,Windows 10,2.54kg,489.0
404,765,Acer,travelmate p238-m,Notebook,13.3,1366x768,intel core i5 6200u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.6kg,655.0
405,557,Lenovo,ideapad 320-17ikb,Notebook,17.3,1600x900,intel core i7 7500u 2.7ghz,6GB,128GB SSD +  1TB HDD,nvidia geforce 940mx,Windows 10,2.8kg,949.0
406,940,HP,omen 17-w006na,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i5 6300hq 2.3ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 965m,Windows 10,2.75kg,1399.0
407,296,Acer,aspire a715-71g,Notebook,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD,nvidia geforce 1050 ti,Linux,2.5kg,979.0
408,889,Lenovo,ideapad 110-17acl,Notebook,17.3,1600x900,amd a4 7210 2.2ghz,4GB,500GB HDD,amd radeon r3,Windows 10,2.8kg,379.0
409,161,Acer,aspire a517-51g,Notebook,17.3,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,4GB,256GB SSD,nvidia geforce 150mx,Windows 10,3kg,805.0
410,1297,Asus,x556uj-xo044t (i7-6500u/4gb/500gb/geforce,Notebook,15.6,1366x768,intel core i7 6500u 2.5ghz,4GB,500GB HDD,nvidia geforce 920m,Windows 10,2.2kg,720.32
411,212,HP,15-bs018nq (i3-6006u/4gb/500gb/fhd/no,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,500GB HDD,intel hd graphics 520,No OS,2.1kg,349.0
412,1146,HP,elitebook 820,Ultrabook,12.5,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,1.26kg,2296.95
413,528,Dell,inspiron 3567,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,500GB HDD,amd radeon r5 m430,Windows 10,2.3kg,585.0
414,315,Dell,inspiron 5570,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,128GB SSD +  1TB HDD,amd radeon 530,Windows 10,2.33kg,844.0
415,339,Dell,inspiron 7570,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,2kg,1142.75
416,666,Dell,latitude 3580,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,1TB HDD,intel hd graphics 620,Windows 10,2.06kg,955.0
417,1212,MSI,gs73vr stealth,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.43kg,1948.99
418,537,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel pentium quad core n3710 1.6ghz,4GB,256GB SSD,intel hd graphics 405,Windows 10,1.86kg,398.99
419,469,Lenovo,thinkpad t460s,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,intel core i7 6600u 2.6ghz,12GB,256GB SSD,intel hd graphics 520,Windows 10,1.4kg,1858.0
420,646,Acer,swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.8kg,919.0
421,119,Asus,vivobook s15,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.7kg,1118.0
422,229,HP,zbook 15u,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,1TB HDD,amd firepro w4190m,Windows 10,1.9kg,1269.0
423,851,Asus,rog gl502vm-ds74,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.1kg,1899.0
424,197,HP,probook 430,Notebook,13.3,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,512GB SSD,intel uhd graphics 620,Windows 10,1.49kg,959.0
425,579,Dell,inspiron 3567,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,amd radeon r5 m430,Linux,2.2kg,749.01
426,766,Asus,x751nv-ty001 (n4200/4gb/1tb/geforce,Notebook,17.3,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.8kg,470.34
